0:0:0:0:0:0:0:1 - - [10/May/2020:05:36:58 +0600] "GET /api/users/current HTTP/1.1" 200 354 "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAs"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:36:58 +0600] "GET /api/navigation/global HTTP/1.1" 200 516 "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAt"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:36:58 +0600] "GET /images/logo.svg?v=6.6 HTTP/1.1" 304 - "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAu"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:36:58 +0600] "GET /api/languages/list HTTP/1.1" 200 546 "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAw"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:36:58 +0600] "GET /api/components/search_projects?filter=isFavorite&ps=1 HTTP/1.1" 200 96 "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAv"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:36:58 +0600] "GET /api/components/search_projects?ps=50&facets=reliability_rating%2Csecurity_rating%2Csecurity_review_rating%2Csqale_rating%2Ccoverage%2Cduplicated_lines_density%2Cncloc%2Calert_status%2Clanguages%2Ctags%2Cqualifier&f=analysisDate%2CleakPeriodDate HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAx"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:38:32 +0600] "GET /api/components/suggestions?recentlyBrowsed= HTTP/1.1" 200 47 "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAy"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:38:43 +0600] "GET /api/components/search_projects?ps=50&facets=reliability_rating%2Csecurity_rating%2Csecurity_review_rating%2Csqale_rating%2Ccoverage%2Cduplicated_lines_density%2Cncloc%2Calert_status%2Clanguages%2Ctags%2Cqualifier&f=analysisDate%2CleakPeriodDate&filter=isFavorite HTTP/1.1" 200 - "http://localhost:9000/projects/favorite" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAz"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:38:44 +0600] "GET /api/components/search_projects?ps=50&facets=reliability_rating%2Csecurity_rating%2Csecurity_review_rating%2Csqale_rating%2Ccoverage%2Cduplicated_lines_density%2Cncloc%2Calert_status%2Clanguages%2Ctags%2Cqualifier&f=analysisDate%2CleakPeriodDate HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAA0"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:38:46 +0600] "GET /api/components/search_projects?ps=50&facets=reliability_rating%2Csecurity_rating%2Csecurity_review_rating%2Csqale_rating%2Ccoverage%2Cduplicated_lines_density%2Cncloc%2Calert_status%2Clanguages%2Ctags%2Cqualifier&f=analysisDate%2CleakPeriodDate&filter=isFavorite HTTP/1.1" 200 - "http://localhost:9000/projects/favorite" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAA1"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:39:01 +0600] "GET /api/components/search_projects?ps=50&facets=reliability_rating%2Csecurity_rating%2Csecurity_review_rating%2Csqale_rating%2Ccoverage%2Cduplicated_lines_density%2Cncloc%2Calert_status%2Clanguages%2Ctags%2Cqualifier&f=analysisDate%2CleakPeriodDate HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAA2"
